trial,size_fraction,frames_fraction,window_size,window_step_size,num_frames,size_x,size_y,num_windows_x,num_windows_y,total_time,generate_rgb_time,window_ttcf_time,extract_embedding_time,process_windows_time,create_model_time,create_windows_time,img_stk_nbytes,low_res_feature_map_nbytes,window_ttcf_nbytes,total_except_img_stk_size,total_size
2,1.0,0.1,125,10,5,1887,1887,177,5,326.86318278312683,70.30328249931335,1.0251998901367188e-05,242.6587998867035,13.222106218338013,0.26198387145996094,0.023726224899291992,0.07121538,0.176444928,0.0062658,0.182710728,0.253926108
2,1.0,0.3,65,10,15,1887,1887,183,15,442.40242981910706,86.99939775466919,1.3828277587890625e-05,337.94271206855774,16.57119846343994,0.20776009559631348,0.056630849838256836,0.21364614,0.188610048,0.0602802,0.248890248,0.462536388
2,1.0,0.3,35,10,15,1887,1887,186,15,391.93156576156616,108.99000000953674,1.3589859008789062e-05,269.77333998680115,12.392048358917236,0.21139025688171387,0.056352853775024414,0.21364614,0.194844672,0.0622728,0.257117472,0.470763612
2,1.0,0.3,95,10,15,1887,1887,180,15,448.15700244903564,74.21962642669678,1.52587890625e-05,350.9490535259247,22.10783815383911,0.2006990909576416,0.05749988555908203,0.21364614,0.1824768,0.05832,0.2407968,0.45444294
2,1.0,0.3,125,10,15,1887,1887,177,15,329.6513020992279,70.54468250274658,1.3589859008789062e-05,228.17215538024902,30.22642731666565,0.26172304153442383,0.06334900856018066,0.21364614,0.176444928,0.0563922,0.232837128,0.446483268
4,0.8,0.6,65,10,31,1509,1509,145,31,263.54215455055237,65.66935133934021,1.0967254638671875e-05,171.77216839790344,25.555481672286987,0.1553339958190918,0.07269120216369629,0.282358044,0.1184128,0.1616402,0.280053,0.562411044
4,0.8,0.6,35,10,31,1509,1509,148,31,288.77356147766113,72.87154293060303,1.0013580322265625e-05,180.7171437740326,34.40703320503235,0.19136857986450195,0.11488819122314453,0.282358044,0.123363328,0.168397952,0.29176128,0.574119324
4,0.8,0.6,95,10,31,1509,1509,142,31,241.05855417251587,57.36694359779358,1.1682510375976562e-05,146.66983366012573,36.47198677062988,0.1489095687866211,0.07217550277709961,0.282358044,0.113563648,0.155020832,0.26858448,0.550942524
4,0.8,0.6,125,10,31,1509,1509,139,31,251.47234177589417,53.322837352752686,9.059906005859375e-06,146.18951082229614,51.27664566040039,0.22849345207214355,0.07946014404296875,0.282358044,0.108815872,0.148539848,0.25735572,0.539713764
4,0.8,0.9,65,10,47,1509,1509,145,47,430.64567136764526,59.35918831825256,1.1682510375976562e-05,207.6798596382141,162.82774472236633,0.18098902702331543,0.1661984920501709,0.428091228,0.1184128,0.3715538,0.4899666,0.918057828
4,0.8,0.9,35,10,47,1509,1509,148,47,424.9085566997528,68.57563543319702,1.1444091796875e-05,194.36338114738464,161.18967294692993,0.19539308547973633,0.13784575462341309,0.428091228,0.123363328,0.387087488,0.510450816,0.938542044
4,0.8,0.9,95,10,47,1509,1509,142,47,283.96981287002563,60.23666954040527,9.775161743164062e-06,154.63742327690125,68.47843170166016,0.14597821235656738,0.10770845413208008,0.428091228,0.113563648,0.356338208,0.469901856,0.897993084
4,0.8,0.9,125,10,47,1509,1509,139,47,298.8856933116913,59.71156573295593,1.1444091796875e-05,140.6366584300995,97.85512804985046,0.21698999404907227,0.1076350212097168,0.428091228,0.108815872,0.341440712,0.450256584,0.878347812
4,0.8,0.2,65,10,10,1509,1509,145,10,258.9751477241516,63.83183693885803,1.1920928955078125e-05,183.38673162460327,11.034933090209961,0.18651318550109863,0.03619742393493652,0.09108324,0.1184128,0.01682,0.1352328,0.22631604
4,0.8,0.2,35,10,10,1509,1509,148,10,292.89486050605774,76.80172681808472,1.2636184692382812e-05,204.50632905960083,11.09194278717041,0.1555328369140625,0.02351832389831543,0.09108324,0.123363328,0.0175232,0.140886528,0.231969768
4,0.8,0.2,95,10,10,1509,1509,142,10,218.24127411842346,58.287631034851074,9.298324584960938e-06,146.36998343467712,13.043270349502563,0.18642616271972656,0.02426886558532715,0.09108324,0.113563648,0.0161312,0.129694848,0.220778088
4,0.8,0.2,125,10,10,1509,1509,139,10,209.20544385910034,54.06405711174011,1.1920928955078125e-05,140.31828618049622,14.235501289367676,0.22397351264953613,0.025607585906982422,0.09108324,0.108815872,0.0154568,0.124272672,0.215355912
4,0.8,0.4,65,10,21,1509,1509,145,21,261.67257165908813,68.08184289932251,1.5735626220703125e-05,170.27975940704346,22.573733806610107,0.1848897933959961,0.0627131462097168,0.191274804,0.1184128,0.0741762,0.192589,0.383863804
4,0.8,0.4,35,10,21,1509,1509,148,21,229.6553828716278,65.0574243068695,1.0251998901367188e-05,150.50069642066956,13.553123950958252,0.1531844139099121,0.04871511459350586,0.191274804,0.123363328,0.077277312,0.20064064,0.391915444
4,0.8,0.4,95,10,21,1509,1509,142,21,277.4367687702179,54.04251170158386,1.049041748046875e-05,189.29449701309204,33.39790415763855,0.19328808784484863,0.07115650177001953,0.191274804,0.113563648,0.071138592,0.18470224,0.375977044
4,0.8,0.4,125,10,21,1509,1509,139,21,303.7551100254059,53.66021943092346,1.049041748046875e-05,203.3663477897644,46.04797410964966,0.18529868125915527,0.06210064888000488,0.191274804,0.108815872,0.068164488,0.17698036,0.368255164
4,0.8,1.0,65,10,53,1509,1509,145,53,334.2268946170807,69.35083770751953,1.6689300537109375e-05,203.78735375404358,60.50096344947815,0.15151357650756836,0.12118673324584961,0.482741172,0.1184128,0.4724738,0.5908866,1.073627772
4,0.8,1.0,35,10,53,1509,1509,148,53,263.74404287338257,70.16846346855164,1.2874603271484375e-05,149.4546778202057,43.363308906555176,0.22164106369018555,0.13384366035461426,0.482741172,0.123363328,0.492226688,0.615590016,1.098331188
4,0.8,1.0,95,10,53,1509,1509,142,53,288.08667755126953,54.10339665412903,1.2159347534179688e-05,147.24521017074585,85.9545156955719,0.22469186782836914,0.13474535942077637,0.482741172,0.113563648,0.453125408,0.566689056,1.049430228
4,0.8,1.0,125,10,53,1509,1509,139,53,406.18877720832825,65.7228696346283,1.1682510375976562e-05,147.97291946411133,191.6657190322876,0.1893601417541504,0.1807100772857666,0.482741172,0.108815872,0.434181512,0.542997384,1.025738556
4,0.8,0.8,65,10,42,1509,1509,145,42,257.83886528015137,60.17040514945984,1.0013580322265625e-05,155.77949261665344,41.27428913116455,0.14880609512329102,0.09565067291259766,0.382549608,0.1184128,0.2967048,0.4151176,0.797667208
4,0.8,0.8,35,10,42,1509,1509,148,42,283.5621614456177,74.84366798400879,1.430511474609375e-05,177.5972180366516,30.569653034210205,0.14610743522644043,0.09408712387084961,0.382549608,0.123363328,0.309109248,0.432472576,0.815022184
4,0.8,0.8,95,10,42,1509,1509,142,42,355.40639185905457,66.85979104042053,1.2874603271484375e-05,221.9512209892273,65.89619421958923,0.1914830207824707,0.1114952564239502,0.382549608,0.113563648,0.284554368,0.398118016,0.780667624
4,0.8,0.8,125,10,42,1509,1509,139,42,311.75713419914246,60.64499306678772,9.5367431640625e-06,165.6541793346405,84.82397246360779,0.154310941696167,0.10813450813293457,0.382549608,0.108815872,0.272657952,0.381473824,0.764023432
4,0.8,0.7,65,10,37,1509,1509,145,37,330.4693908691406,70.14631128311157,1.8358230590820312e-05,217.8124418258667,41.93675374984741,0.16300606727600098,0.08348822593688965,0.337007988,0.1184128,0.2302658,0.3486786,0.685686588
4,0.8,0.7,35,10,37,1509,1509,148,37,249.3268687725067,70.36002159118652,1.2874603271484375e-05,151.41008758544922,27.00345206260681,0.14940810203552246,0.08431768417358398,0.337007988,0.123363328,0.239892608,0.363255936,0.700263924
4,0.8,0.7,95,10,37,1509,1509,142,37,275.050901889801,61.04765558242798,1.3828277587890625e-05,163.5706503391266,49.85066819190979,0.14932489395141602,0.08339548110961914,0.337007988,0.113563648,0.220836128,0.334399776,0.671407764
4,0.8,0.7,125,10,37,1509,1509,139,37,307.646675825119,62.28283357620239,1.3113021850585938e-05,171.52625966072083,73.27341747283936,0.15973186492919922,0.08670496940612793,0.337007988,0.108815872,0.211603592,0.320419464,0.657427452
4,0.8,0.5,65,10,26,1509,1509,145,26,261.1819052696228,69.45841097831726,1.049041748046875e-05,165.2787573337555,25.917754650115967,0.14713525772094727,0.059757232666015625,0.236816424,0.1184128,0.1137032,0.232116,0.468932424
4,0.8,0.5,35,10,26,1509,1509,148,26,278.8738899230957,65.66164422035217,1.0728836059570312e-05,192.61327052116394,20.049386501312256,0.14790558815002441,0.05732297897338867,0.236816424,0.123363328,0.118456832,0.24182016,0.478636584
4,0.8,0.5,95,10,26,1509,1509,142,26,265.9163439273834,62.45861220359802,1.2636184692382812e-05,170.33862471580505,32.60609316825867,0.14810657501220703,0.059372663497924805,0.236816424,0.113563648,0.109046912,0.22261056,0.459426984
4,0.8,0.5,125,10,26,1509,1509,139,26,233.13063097000122,53.49849820137024,1.4066696166992188e-05,139.38638758659363,39.749619007110596,0.15055489540100098,0.05813121795654297,0.236816424,0.108815872,0.104487968,0.21330384,0.450120264
4,0.8,0.1,65,10,5,1509,1509,145,5,225.18161845207214,61.151572704315186,1.1205673217773438e-05,156.56057238578796,6.842473268508911,0.21974515914916992,0.01193380355834961,0.04554162,0.1184128,0.004205,0.1226178,0.16815942
4,0.8,0.1,35,10,5,1509,1509,148,5,309.85884404182434,71.08146286010742,1.33514404296875e-05,230.2235233783722,7.748756170272827,0.19029664993286133,0.012085199356079102,0.04554162,0.123363328,0.0043808,0.127744128,0.173285748
4,0.8,0.1,95,10,5,1509,1509,142,5,212.19857263565063,57.84558057785034,1.1920928955078125e-05,145.9847376346588,7.723969221115112,0.2243638038635254,0.013143301010131836,0.04554162,0.113563648,0.0040328,0.117596448,0.163138068
4,0.8,0.1,125,10,5,1509,1509,139,5,240.49277520179749,61.21012806892395,1.4543533325195312e-05,168.43093299865723,10.307576894760132,0.17702269554138184,0.012345075607299805,0.04554162,0.108815872,0.0038642,0.112680072,0.158221692
4,0.8,0.3,65,10,15,1509,1509,145,15,238.570871591568,63.62030029296875,1.5020370483398438e-05,163.18275380134583,11.192476987838745,0.15150737762451172,0.03507089614868164,0.13662486,0.1184128,0.037845,0.1562578,0.29288266
4,0.8,0.3,35,10,15,1509,1509,148,15,255.21916031837463,77.55553126335144,1.8835067749023438e-05,164.86632299423218,12.09766674041748,0.1885366439819336,0.042111873626708984,0.13662486,0.123363328,0.0394272,0.162790528,0.299415388
4,0.8,0.3,95,10,15,1509,1509,142,15,236.92729115486145,61.223931074142456,8.58306884765625e-06,158.90633130073547,16.266932725906372,0.15788578987121582,0.03479814529418945,0.13662486,0.113563648,0.0362952,0.149858848,0.286483708
4,0.8,0.3,125,10,15,1509,1509,139,15,235.57248044013977,55.359758615493774,1.0967254638671875e-05,153.98611402511597,25.573258638381958,0.1800835132598877,0.04879283905029297,0.13662486,0.108815872,0.0347778,0.143593672,0.280218532
4,0.2,0.6,65,10,31,377,377,32,31,38.545825719833374,17.027596712112427,1.3113021850585938e-05,13.67750597000122,7.186533212661743,0.1963963508605957,0.007205963134765625,0.017623996,0.005767168,0.007872512,0.01363968,0.031263676
4,0.2,0.6,35,10,31,377,377,35,31,31.604113340377808,13.675344705581665,1.0251998901367188e-05,11.248757362365723,6.075023889541626,0.22485017776489258,0.006369590759277344,0.017623996,0.0068992,0.0094178,0.016317,0.033940996
4,0.2,0.6,95,10,31,377,377,29,31,35.453463077545166,16.564244270324707,1.621246337890625e-05,11.235835790634155,7.014929533004761,0.19100165367126465,0.005822181701660156,0.017623996,0.004736512,0.006465608,0.01120212,0.028826116
4,0.2,0.6,125,10,31,377,377,26,31,31.061973094940186,13.87330961227417,1.3589859008789062e-05,9.19179630279541,7.389198303222656,0.18262004852294922,0.006564140319824219,0.017623996,0.003807232,0.005197088,0.00900432,0.026628316
4,0.2,0.9,65,10,47,377,377,32,47,30.62348699569702,12.981146335601807,9.5367431640625e-06,9.645227193832397,7.5479302406311035,0.149200439453125,0.008110761642456055,0.026720252,0.005767168,0.018096128,0.023863296,0.050583548
4,0.2,0.9,35,10,47,377,377,35,47,32.11264944076538,13.800877571105957,1.0013580322265625e-05,10.683021545410156,6.979547739028931,0.22257208824157715,0.00951075553894043,0.026720252,0.0068992,0.0216482,0.0285474,0.055267652
4,0.2,0.9,95,10,47,377,377,29,47,35.3532612323761,14.438277959823608,1.3113021850585938e-05,11.374306917190552,8.836926937103271,0.23438549041748047,0.01258540153503418,0.026720252,0.004736512,0.014862152,0.019598664,0.046318916
4,0.2,0.9,125,10,47,377,377,26,47,26.67143726348877,11.288801670074463,9.775161743164062e-06,6.282034635543823,8.590695858001709,0.14994001388549805,0.007988691329956055,0.026720252,0.003807232,0.011946272,0.015753504,0.042473756
4,0.2,0.2,65,10,10,377,377,32,10,31.352437257766724,12.563971281051636,1.1205673217773438e-05,10.222607851028442,7.969829320907593,0.2172713279724121,0.0018570423126220703,0.00568516,0.005767168,0.0008192,0.006586368,0.012271528
4,0.2,0.2,35,10,10,377,377,35,10,32.494922399520874,13.66378378868103,8.821487426757812e-06,11.271417617797852,6.914767265319824,0.2294628620147705,0.002024412155151367,0.00568516,0.0068992,0.00098,0.0078792,0.01356436
4,0.2,0.2,95,10,10,377,377,29,10,35.095688819885254,14.769581317901611,1.1920928955078125e-05,11.380187273025513,8.241665124893188,0.25563573837280273,0.0027310848236083984,0.00568516,0.004736512,0.0006728,0.005409312,0.011094472
4,0.2,0.2,125,10,10,377,377,26,10,23.839629411697388,11.179220199584961,1.2874603271484375e-05,6.5640599727630615,5.448984384536743,0.22431087493896484,0.0018649101257324219,0.00568516,0.003807232,0.0005408,0.004348032,0.010033192
4,0.2,0.4,65,10,21,377,377,32,21,28.853408813476562,12.85047459602356,1.1444091796875e-05,9.894200325012207,5.638009548187256,0.14804983139038086,0.0038242340087890625,0.011938836,0.005767168,0.003612672,0.00937984,0.021318676
4,0.2,0.4,35,10,21,377,377,35,21,33.582578897476196,16.736907482147217,1.049041748046875e-05,10.550341844558716,5.825013160705566,0.14942598342895508,0.0038793087005615234,0.011938836,0.0068992,0.0043218,0.011221,0.023159836
4,0.2,0.4,95,10,21,377,377,29,21,27.015188694000244,11.992940664291382,1.1205673217773438e-05,8.288868427276611,6.260976552963257,0.14671683311462402,0.003738880157470703,0.011938836,0.004736512,0.002967048,0.00770356,0.019642396
4,0.2,0.4,125,10,21,377,377,26,21,23.90203285217285,11.095944881439209,1.2636184692382812e-05,6.767663478851318,5.405237197875977,0.22582030296325684,0.00506138801574707,0.011938836,0.003807232,0.002384928,0.00619216,0.018130996
4,0.2,1.0,65,10,53,377,377,32,53,32.92676401138306,14.799604177474976,8.58306884765625e-06,9.196142196655273,8.253605365753174,0.23164796829223633,0.010087966918945312,0.030131348,0.005767168,0.023011328,0.028778496,0.058909844
4,0.2,1.0,35,10,53,377,377,35,53,38.25715780258179,18.353492975234985,1.33514404296875e-05,11.202880144119263,8.196012020111084,0.16394662857055664,0.009186744689941406,0.030131348,0.0068992,0.0275282,0.0344274,0.064558748
4,0.2,1.0,95,10,53,377,377,29,53,30.483266353607178,13.403377771377563,1.0013580322265625e-05,7.823497533798218,8.703745126724243,0.22394084930419922,0.008801698684692383,0.030131348,0.004736512,0.018898952,0.023635464,0.053766812
4,0.2,1.0,125,10,53,377,377,26,53,27.67610239982605,11.123624086380005,1.049041748046875e-05,6.2961649894714355,9.577550411224365,0.22706294059753418,0.010348796844482422,0.030131348,0.003807232,0.015191072,0.018998304,0.049129652
4,0.2,0.8,65,10,42,377,377,32,42,37.76600193977356,15.6028892993927,2.002716064453125e-05,13.76357126235962,7.766031980514526,0.18038249015808105,0.011960268020629883,0.023877672,0.005767168,0.014450688,0.020217856,0.044095528
4,0.2,0.8,35,10,42,377,377,35,42,40.11623811721802,16.42534852027893,1.430511474609375e-05,15.592184066772461,7.5121049880981445,0.18024134635925293,0.009015083312988281,0.023877672,0.0068992,0.0172872,0.0241864,0.048064072
4,0.2,0.8,95,10,42,377,377,29,42,27.724120378494263,12.12112021446228,1.2159347534179688e-05,7.878003835678101,7.276925802230835,0.14973688125610352,0.007608890533447266,0.023877672,0.004736512,0.011868192,0.016604704,0.040482376
4,0.2,0.8,125,10,42,377,377,26,42,33.722816705703735,14.34739375114441,1.8358230590820312e-05,9.347952604293823,9.41722822189331,0.18980622291564941,0.00914311408996582,0.023877672,0.003807232,0.009539712,0.013346944,0.037224616
4,0.2,0.7,65,10,37,377,377,32,37,34.78922438621521,13.39409327507019,1.7881393432617188e-05,13.641287088394165,6.996102809906006,0.2400517463684082,0.008683443069458008,0.021035092,0.005767168,0.011214848,0.016982016,0.038017108
4,0.2,0.7,35,10,37,377,377,35,37,41.380921602249146,17.460894346237183,1.6450881958007812e-05,15.847654104232788,7.3785176277160645,0.1970679759979248,0.0094451904296875,0.021035092,0.0068992,0.0134162,0.0203154,0.041350492
4,0.2,0.7,95,10,37,377,377,29,37,28.90025496482849,13.448917150497437,1.1682510375976562e-05,8.036178588867188,6.943468332290649,0.15128874778747559,0.0065038204193115234,0.021035092,0.004736512,0.009210632,0.013947144,0.034982236
4,0.2,0.7,125,10,37,377,377,26,37,25.527390241622925,11.17982006072998,3.337860107421875e-06,6.276654481887817,7.600269079208374,0.1485908031463623,0.0064089298248291016,0.021035092,0.003807232,0.007403552,0.011210784,0.032245876
4,0.2,0.5,65,10,26,377,377,32,26,31.014404296875,13.085879802703857,1.1682510375976562e-05,11.366374015808105,6.058695554733276,0.18192338943481445,0.004994392395019531,0.014781416,0.005767168,0.005537792,0.01130496,0.026086376
4,0.2,0.5,35,10,26,377,377,35,26,33.39762806892395,13.795477151870728,9.298324584960938e-06,11.065098285675049,7.8934454917907715,0.22516298294067383,0.005418062210083008,0.014781416,0.0068992,0.0066248,0.013524,0.028305416
4,0.2,0.5,95,10,26,377,377,29,26,26.84474277496338,11.765321969985962,1.2159347534179688e-05,8.284377574920654,6.198321342468262,0.22358918190002441,0.004909038543701172,0.014781416,0.004736512,0.004548128,0.00928464,0.024066056
4,0.2,0.5,125,10,26,377,377,26,26,31.490959644317627,14.127821207046509,1.71661376953125e-05,9.847039222717285,6.959266662597656,0.15221858024597168,0.005318164825439453,0.014781416,0.003807232,0.003655808,0.00746304,0.022244456
4,0.2,0.1,65,10,5,377,377,32,5,29.123482942581177,12.909816265106201,1.049041748046875e-05,9.988510608673096,5.745070219039917,0.1516103744506836,0.0014224052429199219,0.00284258,0.005767168,0.0002048,0.005971968,0.008814548
4,0.2,0.1,35,10,5,377,377,35,5,38.54567909240723,16.745466947555542,1.3113021850585938e-05,16.29047441482544,4.861948490142822,0.19001245498657227,0.0013968944549560547,0.00284258,0.0068992,0.000245,0.0071442,0.00998678
4,0.2,0.1,95,10,5,377,377,29,5,32.0903205871582,14.819791078567505,1.7642974853515625e-05,11.918894290924072,4.717357158660889,0.18936514854431152,0.0010144710540771484,0.00284258,0.004736512,0.0001682,0.004904712,0.007747292
4,0.2,0.1,125,10,5,377,377,26,5,22.99187922477722,11.168518781661987,1.33514404296875e-05,6.615822792053223,4.726070880889893,0.15213680267333984,0.0010144710540771484,0.00284258,0.003807232,0.0001352,0.003942432,0.006785012
4,0.2,0.3,65,10,15,377,377,32,15,38.09387230873108,16.74175715446472,1.7881393432617188e-05,13.637662172317505,7.108388185501099,0.19249176979064941,0.0034275054931640625,0.00852774,0.005767168,0.0018432,0.007610368,0.016138108
4,0.2,0.3,35,10,15,377,377,35,15,30.54880380630493,13.922889232635498,1.3589859008789062e-05,10.56781792640686,5.331000566482544,0.23957467079162598,0.0045909881591796875,0.00852774,0.0068992,0.002205,0.0091042,0.01763194
4,0.2,0.3,95,10,15,377,377,29,15,26.940191745758057,12.209200382232666,1.2636184692382812e-05,9.216561794281006,4.9036171436309814,0.21936511993408203,0.0035581588745117188,0.00852774,0.004736512,0.0015138,0.006250312,0.014778052
4,0.2,0.3,125,10,15,377,377,26,15,23.946961879730225,11.216560125350952,1.0728836059570312e-05,6.714666843414307,5.3424413204193115,0.22697997093200684,0.0034914016723632812,0.00852774,0.003807232,0.0012168,0.005024032,0.013551772
4,0.6,0.6,65,10,31,1132,1132,107,31,146.266131401062,43.23991894721985,1.3828277587890625e-05,86.1499388217926,16.20573878288269,0.22231721878051758,0.04732394218444824,0.158896576,0.064480768,0.088019912,0.15250068,0.311397256
4,0.6,0.6,35,10,31,1132,1132,110,31,167.14283847808838,57.52209687232971,1.6927719116210938e-05,95.82127928733826,13.31202220916748,0.15055155754089355,0.041643619537353516,0.158896576,0.0681472,0.0930248,0.161172,0.320068576
4,0.6,0.6,95,10,31,1132,1132,104,31,159.21152114868164,48.21338772773743,1.1444091796875e-05,88.1425244808197,22.297627687454224,0.19659686088562012,0.041760921478271484,0.158896576,0.060915712,0.083153408,0.14406912,0.302965696
4,0.6,0.6,125,10,31,1132,1132,101,31,144.8399682044983,39.85632824897766,1.1444091796875e-05,74.18178033828735,30.14491558074951,0.22269296646118164,0.04712533950805664,0.158896576,0.057452032,0.078425288,0.13587732,0.294773896
4,0.6,0.9,65,10,47,1132,1132,107,47,173.04686665534973,51.90241813659668,1.33514404296875e-05,92.20544290542603,28.401225805282593,0.14807486534118652,0.06270456314086914,0.240907712,0.064480768,0.202326728,0.266807496,0.507715208
4,0.6,0.9,35,10,47,1132,1132,110,47,214.05513548851013,60.770867347717285,1.4543533325195312e-05,125.18317914009094,27.437378406524658,0.18979859352111816,0.08798789978027344,0.240907712,0.0681472,0.2138312,0.2819784,0.522886112
4,0.6,0.9,95,10,47,1132,1132,104,47,187.27846884727478,45.962138414382935,1.1682510375976562e-05,92.16251277923584,48.45280480384827,0.1786034107208252,0.07819247245788574,0.240907712,0.060915712,0.191140352,0.252056064,0.492963776
4,0.6,0.9,125,10,47,1132,1132,101,47,176.98429656028748,47.463887214660645,1.1682510375976562e-05,78.05642414093018,50.95914268493652,0.1547391414642334,0.06164741516113281,0.240907712,0.057452032,0.180272072,0.237724104,0.478631816
4,0.6,0.2,65,10,10,1132,1132,107,10,132.97995567321777,42.69655442237854,1.2159347534179688e-05,83.07765603065491,6.670558214187622,0.15219688415527344,0.013894319534301758,0.05125696,0.064480768,0.0091592,0.073639968,0.124896928
4,0.6,0.2,35,10,10,1132,1132,110,10,174.70566630363464,52.872087478637695,1.5020370483398438e-05,115.1006166934967,6.267183303833008,0.1495668888092041,0.013485908508300781,0.05125696,0.0681472,0.00968,0.0778272,0.12908416
4,0.6,0.2,95,10,10,1132,1132,104,10,129.45354652404785,41.1281623840332,1.1444091796875e-05,79.16015529632568,8.596025943756104,0.156447172164917,0.013732433319091797,0.05125696,0.060915712,0.0086528,0.069568512,0.120825472
4,0.6,0.2,125,10,10,1132,1132,101,10,132.21925806999207,41.588650941848755,1.0728836059570312e-05,80.03036141395569,9.86408519744873,0.22913026809692383,0.015530109405517578,0.05125696,0.057452032,0.0081608,0.065612832,0.116869792
4,0.6,0.4,65,10,21,1132,1132,107,21,147.49146151542664,43.13939905166626,1.239776611328125e-05,92.02908372879028,11.781762838363647,0.1545870304107666,0.027820825576782227,0.107639616,0.064480768,0.040392072,0.10487284,0.212512456
4,0.6,0.4,35,10,21,1132,1132,110,21,146.47397875785828,49.204996824264526,1.1682510375976562e-05,87.15585732460022,9.56497573852539,0.14951801300048828,0.028936386108398438,0.107639616,0.0681472,0.0426888,0.110836,0.218475616
4,0.6,0.4,95,10,21,1132,1132,104,21,151.0756003856659,45.483524322509766,9.775161743164062e-06,90.12713193893433,14.972062110900879,0.1506946086883545,0.02853226661682129,0.107639616,0.060915712,0.038158848,0.09907456,0.206714176
4,0.6,0.4,125,10,21,1132,1132,101,21,142.91414141654968,44.69123196601868,1.0013580322265625e-05,78.22096347808838,19.43102717399597,0.15313410758972168,0.031073331832885742,0.107639616,0.057452032,0.035989128,0.09344116,0.201080776
4,0.6,1.0,65,10,53,1132,1132,107,53,171.82523226737976,46.125632524490356,1.3589859008789062e-05,93.17421078681946,31.77194118499756,0.2731974124908447,0.08210277557373047,0.271661888,0.064480768,0.257281928,0.321762696,0.593424584
4,0.6,1.0,35,10,53,1132,1132,110,53,261.9028856754303,52.82150149345398,1.6689300537109375e-05,107.4147629737854,100.93731379508972,0.1834721565246582,0.09641551971435547,0.271661888,0.0681472,0.2719112,0.3400584,0.611720288
4,0.6,1.0,95,10,53,1132,1132,104,53,198.10356974601746,52.3772337436676,2.193450927734375e-05,94.86265587806702,50.30852508544922,0.15478134155273438,0.07048535346984863,0.271661888,0.060915712,0.243057152,0.303972864,0.575634752
4,0.6,1.0,125,10,53,1132,1132,101,53,239.42094588279724,49.376816272735596,1.0967254638671875e-05,81.25828003883362,108.08556938171387,0.1761174201965332,0.09407734870910645,0.271661888,0.057452032,0.229236872,0.286688904,0.558350792
4,0.6,0.8,65,10,42,1132,1132,107,42,190.18372750282288,56.0784215927124,1.3828277587890625e-05,103.36060523986816,29.981119394302368,0.20104289054870605,0.09003162384033203,0.215279232,0.064480768,0.161568288,0.226049056,0.441328288
4,0.6,0.8,35,10,42,1132,1132,110,42,173.59760284423828,48.395456075668335,1.33514404296875e-05,105.3688759803772,19.244402170181274,0.15567994117736816,0.05624532699584961,0.215279232,0.0681472,0.1707552,0.2389024,0.454181632
4,0.6,0.8,95,10,42,1132,1132,104,42,168.22115468978882,45.56087565422058,1.1205673217773438e-05,87.65109825134277,34.5025794506073,0.14749932289123535,0.056928396224975586,0.215279232,0.060915712,0.152635392,0.213551104,0.428830336
4,0.6,0.8,125,10,42,1132,1132,101,42,181.7448480129242,50.41777276992798,1.33514404296875e-05,77.91592645645142,52.67133641242981,0.19172406196594238,0.08732962608337402,0.215279232,0.057452032,0.143956512,0.201408544,0.416687776
4,0.6,0.7,65,10,37,1132,1132,107,37,190.50255727767944,53.657997846603394,1.7642974853515625e-05,113.78130030632019,22.557600498199463,0.1477813720703125,0.0502474308013916,0.189650752,0.064480768,0.125389448,0.189870216,0.379520968
4,0.6,0.7,35,10,37,1132,1132,110,37,179.6937394142151,47.685816049575806,1.239776611328125e-05,111.01090788841248,20.3579204082489,0.1752007007598877,0.06300926208496094,0.189650752,0.0681472,0.1325192,0.2006664,0.390317152
4,0.6,0.7,95,10,37,1132,1132,104,37,158.11033606529236,41.54062056541443,1.1682510375976562e-05,87.30722999572754,28.736278295516968,0.15408539772033691,0.05131030082702637,0.189650752,0.060915712,0.118456832,0.179372544,0.369023296
4,0.6,0.7,125,10,37,1132,1132,101,37,167.3371558189392,47.45695090293884,1.049041748046875e-05,81.19610381126404,38.20042562484741,0.14724469184875488,0.048738956451416016,0.189650752,0.057452032,0.111721352,0.169173384,0.358824136
4,0.6,0.5,65,10,26,1132,1132,107,26,145.48468708992004,46.49375796318054,1.2874603271484375e-05,84.4903666973114,13.858414888381958,0.22142243385314941,0.04032015800476074,0.133268096,0.064480768,0.061916192,0.12639696,0.259665056
4,0.6,0.5,35,10,26,1132,1132,110,26,142.17694783210754,46.653610944747925,1.239776611328125e-05,84.93820548057556,10.057864665985107,0.1568770408630371,0.034993886947631836,0.133268096,0.0681472,0.0654368,0.133584,0.266852096
4,0.6,0.5,95,10,26,1132,1132,104,26,174.77417659759521,51.27563500404358,1.239776611328125e-05,103.38020133972168,19.615837812423706,0.15116024017333984,0.0347137451171875,0.133268096,0.060915712,0.058492928,0.11940864,0.252676736
4,0.6,0.5,125,10,26,1132,1132,101,26,159.5807180404663,40.61081504821777,1.0013580322265625e-05,91.64965724945068,26.81936812400818,0.1501471996307373,0.034990549087524414,0.133268096,0.057452032,0.055167008,0.11261904,0.245887136
4,0.6,0.1,65,10,5,1132,1132,107,5,216.00597143173218,50.56058716773987,1.9073486328125e-05,157.8348319530487,6.865845680236816,0.1905367374420166,0.011482477188110352,0.02562848,0.064480768,0.0022898,0.066770568,0.092399048
